博文内容,识别结果,id
",398988
港险跨境续费理赔开始在深圳试行正式落地 ,"|0|0|0|0|0|
",400519
这只是刚刚开始，未来会有多的便民政策 ,"|0|0|0|0|0|
",401507
便民政策[Sun] 续费理赔无需赴港[Sun] ,"|0|0|0|0|0|
",401785
深圳率先推出115條具體措施「保險投保來香港，後續服務在內地」的模式，進一步落實。港險的理賠越來越方便了[鼓掌]#香港友邦保险##香港保险##今年入伏后还会更热吗##香港##保险# ,"|0|0|0|0|0|
",400542
终于……落实下来啦内地客买港保险可在深圳前海续费及理赔！[鼓掌][鼓掌] 港险方便又进一大步，以后便民政策将会继续开展。#AIA##友邦保险##香港友邦保险##香港保险##充裕未来##爱伴航##盈御##多元计划##教育基金##年金# ,"|0|0|0|0|0|
",401613
琪琪睇樓記 ,"|0|0|0|0|0|
",405360
十二星座鸡尾酒之#狮子座# 属于狮子座的热烈盛夏 温暖、自信、绽放无尽光芒香醇的威士忌混合清凉的薄荷衬托着阳光下闪耀的无限力量狮子座 · 薄荷朱莉普波本威士忌｜薄荷叶｜青柠角大堂酒廊#深圳·深圳前海华侨城JW万豪酒店[地点]#,"|0|0|0|0|0|
",403968
第一次打卡深圳前海的「湾区之光」摩天轮由于当日不营业所以只好远观 ,"|0|0|0|0|0|
",403841
即日起至//与小狮鹫格里芬一起在欢乐港湾绿巨巨水上乐园解锁造浪狂欢之旅#深圳·深圳前海华侨城JW万豪酒店[地点]#,"|0|0|0|0|0|
",403862
[赞]  深圳·囍茄会&Bar Viola(前海hop天地店) ,"|0|0|0|0|0|
",360913
被弟带去山沟里的一天… ,"|0|0|0|0|0|
",402999
【深圳翻身村地名的由来】位于深圳西部的宝安区翻身村，坐拥前海和107国道的双重区位优势，在建设粤港澳大湾区和先行示范区的背景下，迎来新一轮的发展机遇。一分钟视频，带你了解“翻身村”的由来。#粤港澳大湾区 #深圳先行示范区 #翻身村 http://t.cn/A609I3b1 ,"|0|0|0|0|0|
",404349
绮妙「旋」律邂逅多巴胺夏日夏日多巴胺·摩天轮下午茶大堂酒廊2023/8/1-10/31供应#深圳·深圳前海华侨城JW万豪酒店[地点]# ,"|0|0|0|0|0|
",406157
常常有人問我：保險怎麼買理財怎麼投每個人 每個家庭的經濟情況不一樣 很難一概而論保障 理財 不論多少 只論有沒有最重要的是提前規劃#香港友邦保险##香港保险##香港##你的手机常年静音么##你能清醒应对黄牛的套路吗# ,"|0|0|0|0|0|
",405867
#华发冰雪世界计划25年底运营##深圳建全球规模最大的室内滑雪场#  10 Design (Egis集团旗下成员) 很荣幸能参与项目设计。自2021年赢得了国际设计竞赛后，10 Design 借助我们在场所营造上的丰富经验，将为深圳新兴科技中心前海湾打造又一世界级休闲娱乐目的地。 我们稍后将对项目的设计理念进行专篇解读，敬请关注！http://t.cn/A60l9B7J,"|0|0|0|0|0|
",408050
在山姆超市發現明星，於是追上去拍照，但她。。。。。[哈哈][哈哈][哈哈]  深圳·山姆会员商店(前海店) ,"|0|0|0|0|0|
",364956
#h3r3[超话]# 今年第二次见你还是那么溫柔大合唱-他只是經過的時候 爽爆了  深圳·深圳前海华侨城JW万豪酒店 ,"|0|0|0|0|0|
",368520
千里之行始於足下，過去五日上了內地四日，行左差不多6萬多步。雖然有點冒險，特別到了我們這個年紀，但相信今次的「雙風口」是自第一次改革開放40年來一個難得的機遇！#明報##MoneyMonday##前沿科技##新田科技城##前海Web3Hub##廣東省電腦商會##雙風口# ,"|0|0|0|0|0|
",405793
【深圳當局擬改造羅湖口岸 實行「常旅客」計劃】今年初香港與內地恢復全面通關後，羅湖口岸成為各口岸旅檢通關量第一名。深圳市口岸辦主任王剛表示，由於羅湖口岸建成時間早，設施相對殘舊，當局準備改造羅湖口岸，提升通關設施和查驗條件。羅湖口岸亦會實行「常旅客」計劃，學生、商務人士、其他科技人員等特定人群，只要備案為「常旅客」，通關查驗會更加便捷。此外，未來要改造沙頭角口岸，其他口岸的信息化和通關查驗亦會提升，蓮塘會先行嘗試合作查驗、一次放行模式，蛇口碼頭將建設直升機口岸，並新建前海鐵路口岸、梅沙和南澳將建設海運口岸等。,"|0|0|0|1|0|
",408369
人生建议：去深圳前海石公园看一场落日  深圳·前海石公园 ,"|0|0|0|0|0|
",370787
哪來的快樂的打工人啊 ,"|0|0|0|0|0|
",310579
香港平民多……所以个性自由也没什么价值，不然怎么喜欢北上消费呢？我不是那么羡慕福田消费那些东西了。九龙东CBD我是看不懂，第二排还是旧厂房。我感觉维港都会区产业导入也就是优化金融贸易航运那些了。坐地铁看着形形色色的人，我感觉深圳人民过的还要幸福。不过本宝宝不关心这些。本宝宝关心深港边界。我对北都期望很高。维港旧城区要是很容易改造，那还关前海深港合作区多大的事呢？,"|0|0|0|0|0|
",309971
要是我妈知道我在回家前两个星期去吃了五百多的深圳精致云南菜 得骂死我  深圳·一坐一忘云南菜(万象前海) ,"|0|0|0|0|0|
",370176
一直爱[心]一直在 #PrimordialTheater[超话]##高街潮牌艾赫##新专辑深蓝者[超话]#  深圳·卓越时代广场·前海,"|0|0|0|0|0|
",371774
2023年8月3日至5日...大舜青之林...我們和你們...舜灣行 深圳青年考察交流團...這一年，這幾天，盛載著我們這個夏天的回憶..這個夏天..因為有你們...而特別美麗！我們與河套深港科技創新合作區！我們一起參觀河套深港科技創新合作區並了解合作區的最新發展！ ,"|0|0|0|0|0|
",311181
#宝登源[超话]# 慢慢的慢慢的  深圳·卓越时代广场·前海 ,"|0|0|0|0|0|
",373592
分享图片  深圳·奈雪的茶(前海世茂店) ,"|0|0|0|0|0|
",375061
#可持续发展##碳达峰 碳中和# 8月22日，2023全球可持续发展论坛，以线上线下相结合的方式在深圳前海圆满落幕。本次论坛围绕“构建人类命运共同体”理念与“碳中和、碳达峰”的国家战略，深入探讨“可持续金融与生物多样性保护”“低碳经济与能源技术”“人工智能助力可持续发展”等热点议题。全球顶级专家学者、政商界精英共聚一堂，共论如何走好低碳转型之路，助力产业升级，展望可持续发展未来。,"|0|0|0|0|0|
",312846
#h3r3[超话]# 发个纯享版 3哥说最后一场结束前会发的 蹲[淚] @h3R3刘清云  深圳·深圳前海华侨城JW万豪酒店  ,"|0|0|0|0|0|
",374939
#深圳·前海花卉公园[地点]#迎面走來一隻小 聽保安叔叔說是別人不養了扔在這裡的 我只能祝這個人收穫應有的報應謝謝！路過很多人都有關心但是大家都不能對她負責只好歎息離開了鴨鴨！你要活下去哦#善待动物# ,"|0|0|0|0|0|
",312829
美食荒漠江苏人觉得是好吃的[嘻嘻]  深圳·一坐一忘云南菜(万象前海),"|0|0|0|0|0|
",376496
香  深圳·一坐一忘云南菜(万象前海) ,"|0|0|0|0|0|
",377028
【智庫觀點】全面落實河套合作區規劃  打造世界級科研樞紐國務院印發《河套深港科技創新合作區深圳園區發展規劃》，提出合作區到2035年要發展成世界級科研樞紐。此次規劃在「一國兩制」、「一園兩區」的基礎上，對河套合作區的空間布局、產業布局進行科學合理的部署，當中提出「建設具有國際競爭力的產業中試轉化基地」，支持創新要素在深港兩地便利流動，在人、財、物、數據及配套方面實現全鏈條協同支持，讓科研成果加速轉化，讓河套合作區充分發揮獨特優勢，匯聚全球創新資源，營造鼓勵創新發展的優良軟硬環境。規劃提出的深港創新合作目標清晰、方向明確，特區政府應該加強高層統籌，大膽創新，以只爭朝夕的迫切感和責任感與深圳協同落實好規劃。,"|0|0|0|0|0|
",208197
今日要問 ,"|0|0|0|0|0|
",209727
[ 孙东局长：国家要在 2035 年深港合作区建成国际创新高地，河套区将会成为北部都会区重要引擎 ]国务院近日印发《河套深港科技创新合作区深圳园区发展规划》。创新科技及工业局局长孙东今日表示，国家明确给出了时间表，国家要在 2025 年建成「深港科技创新协同机制」，并于 2035 年在深港创新合作区建成世界最好的国际创新高地。此外，河套区亦将会是北部都会区未来发展的重要引擎，时间不多任务艰巨，他希望创科界与政府一同努力，政府与各界上下团结一致共同建设北部都会区。,"|0|0|0|0|0|
",208195
行政长官李家超欢迎中央今日公布《河套深港科技创新合作区深圳园区发展规划》（《深圳园区发展规划》），并表示香港特别行政区（特区）会继续积极与深圳协同推动深港科技创新合作区的发展，发挥港深强强联手的优势。 ,"|0|0|0|0|0|
",207875
创新科技及工业局局长孙东对中央公布的《河套深港创新合作区深圳园区发展规划》表示欢迎，他指「河套深港科技创新合作区」是国家「十四五」规划纲要下大湾区四个重大合作平台之一，亦是建设香港国际创新科技中心的其中一项重要举措。 ,"|0|0|0|0|0|
",209628
「支持國務院規劃通知 提出 #白名單便利出入境計劃」熱烈歡迎國務院日前印發《河與套深港科技創新合作區發展規劃》，為階段推進深圳園區建設，與香港園區協同形成創新的格局，成為世界級的科研樞紐。充分反映中央對深港共建創科橋頭堡的大力支持。月明一直關心北部都會區 的創科發展以及 #深港口岸經濟帶 的建設，尤其當中的 便利往來 配套措施，是當中重要的基礎之一。我尤其留意到國務院印發的規劃中，提到 #便利出入境 的措施以及新皇崗口岸將會配合特區政府研究鐵路北環線接入園區的可行性。月明曾在去年10月的問答大會以昔日「 耕作證」為例，請求特首關注和盡快公佈便利過境的新安排，亦在本年2月向孫東局長作出補充質詢跟進。今次規劃提到的白名單便利出入境，以及後續的跟進內容，正正適時解答深港對於口岸建設和規則銜接的進一步期許。我期待一河兩園作為港深口岸建設和規則銜接的示範區，將來在條件成熟後可以逐步推展到各個陸路口岸，為 粵港澳大灣區 建設和特區進一步融入國家發展大局，不斷夯實和完善兩地的規則銜接和安排。#香港[超话]##香港北部都会区#,"|0|0|0|0|0|
",208760
陈国基表示，特区政府非常欢迎《河套深港科技创新合作区深圳园区发展规划》的公布。 （黄维波摄）在北京，政务司司长陈国基表示，特区政府非常欢迎《河套深港科技创新合作区深圳园区发展规划》的公布，十分感谢中央和深圳市政府对合作区的大力支持，《规划》提出一系列措施，包括深圳如何协同香港推进国际创新，为两地合作注入新动力、推向新台阶。,"|0|0|0|0|0|
",210217
我今早（7/9）出席了在深圳举行的科学园深圳分园开幕典礼，见证港深两地创新科技合作步入重要里程碑，我祝贺分园正式开幕，并期望分园充分把握好中央政府最近公布《河套深港科技创新合作区深圳园区发展规划》的机遇，为打造具有国际影响力的创科生态系统作出贡献。香港会继续全力推动大湾区发展成为全球瞩目的国际创新科技中心，为国家高水平科技自立自强注入新动力，推上新阶梯。 现时深圳分园共有两座大楼，总楼面面积达31 000平方米，提供办公室丶实验室丶协作空间丶会议及活动设施，让有意在大湾区开展业务的机构和企业先行落户。目前有逾10间创科公司进驻，目标是吸引约150家企业落户。正如行政长官表示，分园开幕是香港和深圳合作共赢的成果，展示了香港特区政府推进创科的进展，标志着两地创新科技合作的新起点。中央早前公布的《河套深港科技创新合作区深圳园区发展规划》合共提出30项措施，旨在推动粤港澳大湾区创科高质量发展，确实令人鼓舞。我们会继续与内地强强联手，推动深港科技创新合作区的发展，积极实践「一国两制」下「一河两岸」的「一区两园」，为合作区汇聚深港两地优势，成为创科深度合作的桥头堡。出席典礼的还包括创新科技及工业局局长孙东教授丶创新科技及工业局常任秘书长麦德伟，以及创新科技署署长李国彬。#财政司副司长黄伟纶 #创新科技及工业局##香港科学园#,"|0|0|0|0|0|
",210941
李家超在香港科学园深圳分园开幕典礼视像致辞。行政长官李家超表示，国家「十四五」规划明确支持香港建设国际创新科技中心，更将深港河套纳入大湾区四个重大合作平台之一。他期望香港科学园深圳分园充分把握好《河套规划》的机遇，为打造具有国际影响力的创科生态系统作出贡献。 ,"|0|0|0|0|0|
",208545
萬事俱備，還差一個你  深圳·天汽南方前海捷豹路虎5S中心 香港,"|0|0|0|0|0|
",475796
     .   深圳·深圳前海壹方城 ,"|0|0|0|0|0|
",377465
#河套深港合作区最新发展规划发布# 河套深港科技创新合作区深圳园区发展规划解读暨深港“双总部”机制创新研讨会将于9月19日于深圳福田召开。本次研讨会由深圳高度金融研究院、香港贸易发展局、团结香港基金、深圳市深港澳合作创新研究会联合主办，香港国际金融学会、深圳市前海香港商会协办。会议旨在对河套发展及深港双总部机制创新进行全方位讨论：解读河套合作区发展规划文件，探究河套合作区的政策走向与发展路径，同时结合政策与现实，分析如何以深港“双总部”创新机制激发大湾区发展潜力，将河套发展规划及未来深港合作机遇有机融合。,"|0|0|0|0|0|
",214922
妹妹问我有没有去过深圳前海那边吃过饭，我说好像没有。她说建议我去一下，家家都很高级，看到餐厅名，你根本不知道里面是吃什么的。 ,"|0|0|1|0|0|
",212163
【感謝邀請 昨日週五列席新田鄉大會與鄉賢聽取北都辦簡介】感謝新田鄉鄉事委員會文祿星主席邀請我列席新田鄉本屆首次會員大會，並與各位鄉賢共同聽取發展局北部都會區統籌辦公室有關北部都會區的簡介。適逢國務院早前宣佈河套深圳園區的規劃，河套一區兩園，將會是國家重要的創科中心之一。我早前先後出席過幾場有關新田科技城的諮詢會，聽到新田居民不同的意見。發展新田帶來經濟動力固然非常重要，但發展的同時，新田居民同樣非常關注現有的鄉郊居住環境可以如何變得更好；鄉村的族群如何可以科學地延續下去；祖堂以及鄉村組織可否有新機制共同參與到發展。上星期發生世紀雨災，全港包括新界北多處水浸，新田亦無法倖免，再一次反映新界包括新田在內的鄉郊渠務設施滯後。我會繼續倡議北都內各個發展區包括新田在內，相關主幹渠的抗洪標準有必要提高到最高，即200年一遇的標準。有關新田的環境如何改善，鄉村族群如何延續，我與新田各位一樣心連心，與會我亦歡迎大家通過各種途徑給我意見。我會在立法會以及北部都會區諮詢委員會繼續跟進。#香港[超话]##香港北部都会区#,"|0|0|0|0|0|
",212987
回来的时候经过前海的海滨公路 落日打在海面上再照进车里 所有人都在往窗外看画面的一切都是刚刚好跟旁边的香港阿姨加了微信好友一起打车回深圳湾路上一直给我看外孙女和家人的照片最后下车的时候不仅把全程车费转给我还热情邀请我有空去他们家吃饭 尊嘟好好哦 目前为止在这里遇到的每个人都很好,"|0|0|0|0|0|
",212963
尝试拐骗姐妹来深圳实习，我真的好想我的大学朋友们[泪][泪][泪]hate cityu classmates ,"|0|0|0|0|0|
",216450
#凤凰新闻#【清华教授孙立平对当前经济形势的几点看法，非常通透】在深圳蛇口举行的“2023中国前海企业家峰会”，清华大学社会学系教授孙立平发表了“在不确定性时代寻找确定性”的主题演讲，... ,"|0|0|0|0|0|
",215445
每次都在追日落的尾巴每次都失败  深圳·前海石公园 ,"|0|0|0|0|0|
",381511
除了第一张是在香港，其他都是在深圳拍的，这个糍粑绝了绝了绝了，棉花糖一样软糯好吃.吃了三顿，一个排了2个小时的西塔老太太，满意而归！另一个是在苏州就喜欢的小木屋韩料，不过味道感觉已经不是以前。第三是吃了n次好好吃的云南菜。.最后，周六看到了彩虹，也希望生活也能如雨后的彩虹一般#香港美食##香港##深圳[超话]##深圳#  深圳·万象前海,"|0|1|0|0|0|
",381852
本来是前去HK同partner聊presentation，晚上去导师seminar…结果深圳湾这里追尾了，处理了一下午[白眼][白眼][白眼][白眼]现在等班车直接回家[黑线][黑线][黑线]  深圳·前海 ,"|1|0|0|0|0|
",381590
#香港理工大学PolyU##就业服务部##前海国际人才港##海港澳青年招聘计划##招聘##就业# 欢迎同学参加前海国际人才港举办的招聘会 ，了解更多有关“前海港澳青年招聘计划”的資訊。 日期及时间：9月25日   13.00–18.00  地点：理大 HJ305室 详情及登记：   最新的就业活动已经更新，即上Padlet了解就业机会及详情！ 详情：,"|0|0|0|0|0|
",215751
#深圳·鲜潭蒸汽石锅鱼(万象前海店)[地点]# 气超大 ,"|0|0|0|0|0|
",215318
j人属性大爆发[赞] ,"|0|0|0|0|0|
",216464
主打一个不给文科生任何机会，我说以前干过pm，zxy说看不出来一点[单身狗]，天天同学认识不了一个，跑去和隔壁专业的同学写作业号秋招[单身狗][单身狗] ,"|0|0|0|0|0|
",216513
#0755##深圳# 王者归来！#深圳前海# 秋天的旋律。 ,"|0|0|0|0|0|
",215608
讲学IPLSA近期很忙，我作为代表，当然是避免不了，为了开拓业务，还要粉墨登场，执起教鞭讲授国家安全教育课程。在短短的时间里，已为过千同学讲课了！除此之外，我们又迎来法官学院刘贵祥专委到中心为我们指导工作。很高兴我们不久亦会在广州和深圳前海设立法律交流工作，希望可以把工作一步一步地做上去！而我的梦想就是在2025年将IPLSA建成更权威的国家安全教育中心！#何君尧JuniusHo[超话]# #国家安全我们守护#,"|0|0|0|0|0|
",216977
IPLSA再上新征程29月24日下午，IPLSA与前海一带一路法律服务联合会签署了合作协议，我们将会携手推动粤港澳大湾区法律服务的提升。同日举行了深圳律师创新合作论坛，我作为大湾区001号律师，为40名港澳律师和60多位内地同业分享了实务执业经验。论坛在深圳前海的国际仲裁中心举行，这里占地20多万呎，可谓空间无限，前景无限！#何君尧JuniusHo[超话]# #粤港澳大湾区#,"|0|0|0|0|0|
",216325
忙碌充实也简单 ,"|0|0|0|0|0|
",218053
童少路过深圳，有4年没见，整潮汕鲜牛肉火锅  深圳·前海HOP天地 ,"|0|0|0|0|0|
",383601
#快乐渡渡#周六的课终于结了 和小伙伴们去了深圳1牛肉火锅2奶茶奶茶啊啊啊啊啊啊3-4这个地铁站名字很好听 张哥说我e的明显 5好可爱的麦记6阿嬷手作巨好喝7椰子鸡 一般般 根本没吃几口 下次不会来了8拿回去分9没精打采的小猫 小马说是星期猫10没嗨够 便利店买了酒（结果忘记喝了小马可以感受到 在一个店门口看见一只小狗朝一个方向叫然后把主人拉走 我们问他那里有没有 他说没有我们说：可能气场领域不一样 那里是只狗狗鬼,"|0|0|0|0|0|
",218062
深圳前海 ,"|0|0|0|0|0|
",215633
深圳前海灣 ,"|0|0|0|0|0|
",217237
#daily life# in hk招聘大失败[跪了]只能说重在参与了 ,"|0|0|0|0|0|
",217169
学校牛奶超好喝 本周含量最高放假咯 ,"|0|0|0|0|0|
",216060
一点零碎  香港 ,"|0|0|0|0|0|
",318990
新解鎖：深圳巴士M418線由2023年10月11日起，M418將縮短走線：由鯉魚門地鐵站縮短至前海合作區總站。途經路段往前海合作區總站方向部分途經路段由前海大道、夢海大道、桂灣三路、十一號路、桂灣四路改為途經前海大道、聽海大道、濱海大道、夢海大道、前海大道。途經車站雙向不再停「前海大廈、前海金融峽谷東、桂灣公園」等3對巴士站，往前海合作區總站方向不再停「鯉魚門地鐵站西、龍海家園南區」等2個單邊巴士站，增停「前海大廈南」1個單邊巴士站。,"|0|0|0|0|0|
",317900
润咯  深圳·前海收费站(S3广深沿江高速出口) ,"|0|0|0|0|0|
",385265
香港网友：此刻在深圳前海Hop天地，完全沒人，正！#香港人分享内地旅游攻略#,"|0|0|0|0|0|
",318653
杭州未来房价最高的地方在哪里其实有一个最简单的方法可以判断，就是未来哪里高楼最多。       房价最高的城市，都是密度最高的城市，比如伦敦、纽约，香港、新加坡。城市中房价最高区域，也是城市中密度最高的，比如伦敦金融城，纽约曼哈顿，东京六本木、道理也很简单，高层不仅意味着这个地方土地稀缺，更代表商业发达。有人说香港山顶别墅不是低密度的，价格全球最高，每平方米1百万人民币以上，那不是因为别墅密度低，而是因为别墅地理位置特殊能俯瞰高密度的城市景观，比如半山大平层傲璇和尼科尔森单价都是百万以上。       中国城市来说单价最高的不是远郊别墅，而是市中心的大平层，比如上海新天地陆家嘴，广州珠江新城，深圳的南山前海。     杭州未来高楼最多的区域在哪里，我们来看200米以上高楼分布在哪里，北部新城也就是勾庄、临平、下沙、萧山科技城武林各一栋。     萧山有3栋200米以上高楼都早已竣工；接下去是滨江，有8栋200米以上高楼，也是大部分已经竣工投入使用。出镜率很高的钱江新城，有14栋200米以上高楼，也基本全部投入使用。钱江新城目前没有心的高楼在建。这些区域都已成熟，未来也不会有高速发展。      杭州高楼最多的两个区域是未来科技城和钱江世纪城，这和城市重点发展方向也相一致。未来科技城和云城一共有15栋高楼，包含了西站附近的8栋高楼，其中也有未来杭州最高楼达到400米，大部分都在建状态。高楼最多的区域是钱江世纪城，一共有26栋200米以上高楼，大部分是在建状态。未来房价最高的地方也一定会在这里出现。,"|0|0|0|0|0|
",317606
仿人機械人（Humanoid Robot) 近年發展迅速，其應用不只在教學、醫療、軍事，更能照顧幼兒及長者。但任何科技都是雙刃刀，在高速發展路上也不能忘記其背後風險與社會道德的價值觀等問題。內文連結在回應欄內#明報##前沿科技##仿人機械人##HumanoidRobot#  ,"|0|0|0|0|0|
",220398
和小同步更新一下 ,"|0|0|0|0|0|
",220456
虽然迟到了但是还是见到耳机里的乐队啦@Schoolgirlbyebye乐队  深圳·HOU LIVE(前海店) ,"|0|0|0|0|0|
",479160
若你是蓝色，我也是蓝色@Schoolgirlbyebye乐队  深圳·HOU LIVE(前海店) ,"|0|0|0|0|0|
",478930
又专门来喝去茶山了太好喝了！！！  深圳·万象前海 ,"|0|0|0|0|0|
",480166
【智庫觀點】促進河套科技創新  營造國際化科研制度環境國務院副總理丁薛祥近日在廣東深圳調研，前往河套調研深港科技創新合作和園區整體規劃建設情況時表示，要堅持以體制機制創新促進科技創新，着力營造高度開放的國際化科研制度環境。河套區是推動香港建設國際創新科技中心的重要平台。高質量、高標準、高水平推進河套區建設，發揮河套區「一國兩制」「一區兩園」的優勢，打造協同創新高地，對大灣區高質量發展意義重大。在河套區設立「國家實驗室」，將可吸引國內外一流的科研人才、技術、資金等創科資源匯聚，提升河套區的核心競爭力。特區政府應積極落實創科藍圖和「產學研1+計劃」，打破制約科研成果加快產業轉化的樽頸，進一步加強香港創科的活力和動能。,"|0|0|0|0|0|
",218680
深圳七大总部基地 ,"|0|0|0|0|0|
",220856
我可真敬业[打call] ,"|0|0|0|0|0|
",226123
剛才發的壓畫質了，我重發[哼]  深圳·HOU LIVE(前海店)  ,"|0|0|0|0|0|
",390320
Mark吃深圳的笔记 深圳的假期一定要来这里！！！！（分享自@小紅書）#小紅書精選#http://t.cn/A6W5lJ6j ,"|0|0|0|0|0|
",221169
这种不用睡觉的日子到底谁在过[拜拜][拜拜] ,"|0|0|0|0|0|
",222151
这种不用睡觉的日子到底是谁在过[拜拜][拜拜] ,"|0|0|0|0|0|
",221424
#财经##股票##国际金融中心香港# 「香港與深圳將設立金融合作委員會促進金融市場互聯互通..」香港行政長官@李家超 發表任內第二份施政報告，提出多項措施鞏固本港金融中心競爭力。措施包括深化#大湾区# 金融合作，擴大#香港# 金融機構在前海的業務範圍，明年上半年內，香港與#深圳# 當局共同設立深港金融合作委員會，為促進兩地金融市場互聯互通、金融科技和綠色金融合作、金融人才交流等提供建議。#李家超# 說，明年內設立全新的綜合基金平台，擴闊香港的基金銷售網絡，提升市場效率及降低交易成本，明年上半年將推出專為綠色金融科技而設的概念驗證測試資助計劃，推動開發科技方案，為未被商業化的綠色金融科技提供前期資助。另外，政府亦將強化香港離岸人民幣中心地位，推動將人民幣櫃台納入港股通，促進香港股票人民幣計價交易，推動落實離岸國債期貨的措施，豐富人民幣投資產品種類。（來源:香港電台）简体字：#财经##股票##国际金融中心香港# 「香港与深圳将设立金融合作委员会促进金融市场互联互通..」香港行政长官@李家超 发表任内第二份施政报告，提出多项措施巩固本港金融中心竞争力。措施包括深化#大湾区# 金融合作，扩大#香港# 金融机构在前海的业务范围，明年上半年内，香港与#深圳# 当局共同设立深港金融合作委员会，为促进两地金融市场互联互通、金融科技和绿色金融合作、金融人才交流等提供建议。#李家超# 说，明年内设立全新的综合基金平台，扩阔香港的基金销售网络，提升市场效率及降低交易成本，明年上半年将推出专为绿色金融科技而设的概念验证测试资助计划，推动开发科技方案，为未被商业化的绿色金融科技提供前期资助。另外，政府亦将强化香港离岸人民币中心地位，推动将人民币柜台纳入港股通，促进香港股票人民币计价交易，推动落实离岸国债期货的措施，丰富人民币投资产品种类。（来源:香港电台）  香港,"|0|0|0|0|0|
",228764
坐在落马洲回香港的车上今天人很多，我也累我坐了头等好多次，我怕人挤人弄花了我的妆容才坐这里窗外是河套内深圳的夜景飞驰而过我想起了无数次往返港深的时刻闭上眼睛希望自己不去看眼前是喜怒哀乐的无数个画面飞驰而过睁开眼已经泪流满面不知道是因为白天繁重的工作还是夜晚在深圳的彷徨阿陈好好休息一下吧一定是因为太过用力的活才会如此疲惫吧,"|0|1|0|0|0|
",224170
微博偷跑几张[送花花]一群人说野就野，趁年轻赶紧疯  深圳·前海石广场 ,"|0|0|0|0|0|
",390553
这家店真的太强了[泪][泪][泪]可以吃一辈子[泪][泪]  深圳·一坐一忘云南菜(万象前海) ,"|0|0|0|0|0|
",392144
#何君尧JuniusHo[超话]#創新科技嘉年華陳茂波出席活動時，見到我便說欠我一杯咖啡，我說好立刻。今日在嘉年華上，我參觀了三個檔攤。第一檔是用環保紙皮造的酒盒，每個成本5.5。我說意念是好的，如果能捕捉到消費者的心態，帶出那酒的高貴品味，說不定可以賣到50！品味哩家嘢，不一定用奢華物料，是講設計，如何由5.5與50之間取捨，就是取決於設計意念了！第二檔是VTC推廣年青人學習一些技術科目，重於踏實和實用，他們也有在內地建立了工作坊，可以教人做網紅帶貨。我問已就緒可供參觀嗎執董Donald 說未有，我倒過來邀請他們跟我下週五上去考察深圳前海跨境（直播）电商产业集聚区示范中心，在那裡深圳商務局通過協會已經建立好了「主播帶貨」的運作基地，只要埋位便可以發揮個人的昧力了！第三檔是Astri開發的雲端遙控機械人，主要是用來堪察火警的。我建議他們倒不如開發一套自動調動座位系統，供飲宴或speed dating會議使用，賓客不用走動，由電腦控制電動枱椅，走到新位置與新賓客洽談。@何君堯JuniusHo @大公報-大公網 @观察者网 @大湾区之声 @环球网 @北京日报都视频 @何君堯太太 @幫港出聲,"|0|0|0|0|0|
",222971
#香港爆料#特首李家超在接受大公文匯傳媒集團專訪時，用八個字形容了自己做特首一年多的心路歷程：「去年我覺得是『迎難而上』，今年的施政報告我覺得是『攻防兼備』。」「使命很大，責任很重，每一個抉擇除了可影響香港700幾萬人，亦可能涉及國家。我有這個使命，任重道遠，辛苦是必然，是應該的。承擔這個使命時，就應該作出這一個判斷，我亦都願意去全力以赴。」他說。,"|0|0|0|0|0|
